,Race Index,Pla.,Date,RC/Track/ Course,Dist.,G,Race Class,Dr.,Rtg.,Trainer,Jockey,LBW,Win Odds,Act. Wt.,Running Position,Finish Time,Declar. Horse Wt.,Gear,horse,season,N_RaceIndex
11203,370,07,28/01/24,"ST / Turf / ""A+3""",1600,G,5,8,39,P C Ng,A Badel,2-3/4,10,134,13 11 10 7,1.36.86,1243,PC/TT,2022_H022,23/24,23/24_370
11204,364,04,24/01/24,ST / AWT,1650,GD,5,11,39,P C Ng,K Teetan,1-1/2,4.9,135,6 6 8 4,1.39.78,1267,PC/TT,2022_H022,23/24,23/24_364
11205,300,02,01/01/24,"ST / Turf / ""A""",1400,G,5,6,37,P C Ng,H Bowman,SH,5,132,10 10 10 2,1.23.46,1262,PC/TT,2022_H022,23/24,23/24_300
11206,272,01,23/12/23,"ST / Turf / ""C""",1600,G,5,1,31,P C Ng,K Teetan,1-3/4,5.4,126,9 8 5 1,1.36.09,1269,PC/TT,2022_H022,23/24,23/24_272
11207,213,01,03/12/23,ST / AWT,1650,GD,5,6,26,P C Ng,K Teetan,SH,3.1,122,10 12 10 1,1.39.95,1249,B-/PC1/TT,2022_H022,23/24,23/24_213
11208,158,07,11/11/23,"ST / Turf / ""A+3""",2000,G,5,5,27,P C Ng,K Teetan,2-3/4,5.1,124,3 2 2 2 7,2.03.95,1246,B/TT,2022_H022,23/24,23/24_158
11209,111,03,25/10/23,ST / AWT,1800,GD,5,12,27,P C Ng,K Teetan,3/4,7.5,122,11 11 11 8 3,1.49.22,1240,B/TT,2022_H022,23/24,23/24_111
11210,082,04,15/10/23,"ST / Turf / ""A+3""",2000,G,5,4,29,P C Ng,C Y Ho,3-1/2,10,125,8 8 8 8 4,2.02.92,1243,B/TT,2022_H022,23/24,23/24_082
11211,056,04,01/10/23,"ST / Turf / ""C+3""",1800,G,5,4,30,P C Ng,L Ferraris,4,7.3,126,3 4 4 3 4,1.49.15,1244,B/TT,2022_H022,23/24,23/24_056
11212,038,03,24/09/23,ST / AWT,1650,GD,5,3,29,P C Ng,L Ferraris,1/2,9,125,3 3 3 3,1.41.07,1250,B/TT,2022_H022,23/24,23/24_038
11213,001,05,10/09/23,"ST / Turf / ""A""",1600,Y,5,11,31,P C Ng,L Ferraris,7-3/4,9.3,126,11 10 11 5,1.36.57,1242,H-/B/TT,2022_H022,23/24,23/24_001
11214,828,07,16/07/23,"ST / Turf / ""A""",1400,G,5,10,36,P C Ng,Y L Chung,3-1/4,50,124,13 13 12 7,1.23.84,1215,B/H/TT,2022_H022,22/23,22/23_828
11215,818,09,12/07/23,"HV / Turf / ""B""",1000,GF,5,6,36,P C Ng,Y L Chung,6-3/4,67,124,11 11 9,0.57.82,1222,B/H/TT,2022_H022,22/23,22/23_818
11216,654,14,13/05/23,"ST / Turf / ""C""",1800,GY,5,11,39,P C Ng,A Badel,10,18,134,9 9 6 8 14,1.51.52,1213,B/H/TT,2022_H022,22/23,22/23_654
11217,610,11,26/04/23,"HV / Turf / ""C+3""",1650,G,4,3,41,P C Ng,Y L Chung,5,36,110,9 9 10 11,1.41.23,1218,B/H/TT,2022_H022,22/23,22/23_610
11218,552,08,06/04/23,"HV / Turf / ""A""",1650,G,4,5,41,P C Ng,A Badel,14-1/4,8.4,116,6 6 7 8,1.42.55,1217,B/H/TT,2022_H022,22/23,22/23_552
11219,458,10,01/03/23,"HV / Turf / ""A""",2200,G,4,11,43,P C Ng,V Borges,7,19,123,10 9 8 9 10 10,2.19.45,1216,B/H/TT,2022_H022,22/23,22/23_458
11220,427,05,19/02/23,"ST / Turf / ""A""",2000,G,4,12,44,P C Ng,V Borges,2-1/2,57,122,13 12 13 13 5,2.03.54,1211,B/H/TT,2022_H022,22/23,22/23_427
11221,389,06,05/02/23,"ST / Turf / ""B+2""",1600,G,4,13,46,P C Ng,C L Chau,6-1/4,71,122,14 14 14 6,1.36.26,1219,B/H/TT1,2022_H022,22/23,22/23_389
11222,370,11,29/01/23,ST / AWT,1650,GD,4,4,48,P C Ng,A Badel,9-1/4,28,123,10 12 13 11,1.40.70,1235,B/H,2022_H022,22/23,22/23_370
11223,335,09,15/01/23,"ST / Turf / ""A""",1400,G,4,1,50,P C Ng,K C Leung,8,28,125,8 9 10 9,1.24.25,1242,B/H,2022_H022,22/23,22/23_335
11224,271,05,24/12/22,"ST / Turf / ""B""",1400,GF,4R,12,52,P C Ng,K C Leung,4,136,126,13 13 14 5,1.22.94,1256,B/H,2022_H022,22/23,22/23_271
11225,245,10,14/12/22,"HV / Turf / ""B""",1200,G,4,11,52,P C Ng,S De Sousa,6-1/2,114,129,12 12 10,1.10.67,1260,B1/H1,2022_H022,22/23,22/23_245
11226,375,07,28/01/24,"ST / Turf / ""A+3""",1200,G,3,11,61,C Fownes,K Teetan,5-3/4,85,117,14 13 7,1.10.18,1072,--,2021_G139,23/24,23/24_375
11227,342,06,13/01/24,"ST / Turf / ""C+3""",1400,G,3,3,63,C Fownes,H Bentley,2-1/4,24,119,10 10 9 6,1.22.81,1066,--,2021_G139,23/24,23/24_342
11228,296,06,29/12/23,"HV / Turf / ""C+3""",1650,G,3,12,65,C Fownes,K De Melo,3-1/2,43,120,12 11 11 6,1.40.83,1070,--,2021_G139,23/24,23/24_296
11229,229,08,06/12/23,"HV / Turf / ""A""",1650,G,3,11,67,C Fownes,C Y Ho,5-1/2,20,122,10 9 9 8,1.41.58,1048,--,2021_G139,23/24,23/24_229
11230,193,03,22/11/23,"HV / Turf / ""C""",1650,G,3,5,68,C Fownes,L Hewitson,2-3/4,11,123,9 10 8 3,1.40.26,1060,--,2021_G139,23/24,23/24_193
11231,155,08,08/11/23,"HV / Turf / ""A""",1200,G,3,7,70,C Fownes,A Badel,5-1/4,39,127,11 11 8,1.10.76,1053,--,2021_G139,23/24,23/24_155
11232,108,11,22/10/23,"ST / Turf / ""B+2""",1400,G,3,14,71,C Fownes,E C W Wong,6-1/4,46,120,14 14 13 11,1.22.31,1054,--,2021_G139,23/24,23/24_108
11233,065,07,01/10/23,"ST / Turf / ""C+3""",1400,G,3,6,71,C Fownes,L Currie,3-1/2,39,126,8 8 6 7,1.22.15,1043,--,2021_G139,23/24,23/24_065
11234,789,10,01/07/23,"ST / Turf / ""B""",1400,G,3,5,71,C Fownes,E C W Wong,6-3/4,9.3,116,14 13 11 10,1.22.95,1053,--,2021_G139,22/23,22/23_789
11235,720,01,04/06/23,"ST / Turf / ""B""",1400,GF,3,3,65,C Fownes,E C W Wong,SH,8.2,114,5 5 5 1,1.21.91,1061,--,2021_G139,22/23,22/23_720
11236,658,01,13/05/23,"ST / Turf / ""C""",1400,Y,4,10,58,C Fownes,E C W Wong,2-1/2,8.6,125,14 14 13 1,1.23.88,1043,--,2021_G139,22/23,22/23_658
11237,619,03,30/04/23,"ST / Turf / ""A""",1400,G,4,6,59,C Fownes,J Moreira,2-3/4,8,135,8 8 6 3,1.23.67,1045,--,2021_G139,22/23,22/23_619
11238,574,07,12/04/23,"HV / Turf / ""B""",1650,G,4,4,60,C Fownes,K H Chan,2-1/4,9.8,130,7 8 7 7,1.40.18,1039,--,2021_G139,22/23,22/23_574
11239,501,07,15/03/23,"HV / Turf / ""C""",1650,G,3,8,62,C Fownes,H Bentley,3-3/4,10,117,8 7 6 7,1.40.53,1048,--,2021_G139,22/23,22/23_501
11240,462,10,01/03/23,"HV / Turf / ""A""",1650,G,3,10,62,C Fownes,H Bentley,4-3/4,5.7,117,11 12 12 10,1.41.20,1039,--,2021_G139,22/23,22/23_462
11241,289,03,28/12/22,"HV / Turf / ""C+3""",1650,G,3,11,60,C Fownes,C Y Ho,1,7.6,117,11 10 10 3,1.40.01,1050,--,2021_G139,22/23,22/23_289
11242,261,05,18/12/22,"ST / Turf / ""C+3""",1600,G,3,4,61,C Fownes,C Y Ho,2,9.8,120,4 5 6 5,1.35.08,1040,CP-,2021_G139,22/23,22/23_261
11243,230,10,07/12/22,"HV / Turf / ""A""",1650,G,3,12,63,C Fownes,S De Sousa,3-1/4,11,119,12 11 9 10,1.41.03,1047,CP,2021_G139,22/23,22/23_230
11244,195,04,23/11/22,"HV / Turf / ""C""",1650,G,3,8,64,C Fownes,J McNeil,1-1/2,7.2,119,8 8 9 4,1.40.06,1045,CP1,2021_G139,22/23,22/23_195
11245,109,03,19/10/22,"HV / Turf / ""B""",1650,GF,3,2,64,C Fownes,H Bentley,3/4,3.2,121,6 6 7 3,1.39.22,1040,--,2021_G139,22/23,22/23_109
11246,070,02,05/10/22,"HV / Turf / ""C+3""",1650,GF,3,1,63,C Fownes,H Bentley,1,3.7,121,6 5 6 2,1.39.71,1053,--,2021_G139,22/23,22/23_070
11247,034,06,21/09/22,"HV / Turf / ""B""",1650,GF,3,8,64,C Fownes,J Moreira,1-1/2,3.9,119,4 3 2 6,1.39.75,1040,--,2021_G139,22/23,22/23_034
11248,010,10,11/09/22,"ST / Turf / ""A""",1400,G,3,9,65,C Fownes,A Badel,3-1/4,21,120,8 8 9 10,1.22.89,1031,--,2021_G139,22/23,22/23_010
11249,836,05,16/07/22,"ST / Turf / ""A""",1600,G,3,5,66,C Fownes,M Chadwick,4-3/4,11,122,11 9 5 5,1.35.36,1032,--,2021_G139,21/22,21/22_836
11250,786,02,28/06/22,"HV / Turf / ""C""",1650,GF,3,8,66,C Fownes,J Moreira,2-1/4,10,123,9 7 6 2,1.39.46,1025,B-,2021_G139,21/22,21/22_786
11251,750,09,12/06/22,"ST / Turf / ""C+3""",1200,G,3,10,68,C Fownes,L Currie,2-1/2,11,124,11 7 9,1.09.98,1033,B1,2021_G139,21/22,21/22_750
11252,689,05,22/05/22,"ST / Turf / ""A""",1400,G,3,4,69,C Fownes,A Badel,1-3/4,11,121,6 5 6 5,1.22.56,1038,--,2021_G139,21/22,21/22_689
11253,653,03,07/05/22,"ST / Turf / ""C""",1400,G,3,1,69,C Fownes,L Currie,1,9.5,122,7 6 4 3,1.22.31,1036,--,2021_G139,21/22,21/22_653
11254,613,04,24/04/22,"ST / Turf / ""A""",1400,GF,3,3,68,C Fownes,L Currie,1/2,38,122,9 9 6 4,1.21.91,1029,--,2021_G139,21/22,21/22_613
11255,463,05,02/03/22,"HV / Turf / ""A""",1650,G,3,7,68,C Fownes,J Moreira,6-3/4,5.1,121,2 2 2 5,1.41.24,1029,--,2021_G139,21/22,21/22_463
11256,433,02,16/02/22,"HV / Turf / ""C""",1650,G,3,3,68,C Fownes,H Bentley,2-3/4,6.9,121,4 4 3 2,1.40.51,1029,TT-,2021_G139,21/22,21/22_433
11257,405,08,06/02/22,"HV / Turf / ""A""",1800,G,3,11,70,C Fownes,M L Yeung,4-3/4,37,126,12 12 12 11 8,1.51.01,1015,TT,2021_G139,21/22,21/22_405
11258,344,06,16/01/22,"ST / Turf / ""C+3""",1600,G,3,8,72,C Fownes,H Bentley,4-1/2,38,126,12 12 12 6,1.35.20,1026,TT1,2021_G139,21/22,21/22_344
11259,302,10,01/01/22,"ST / Turf / ""B+2""",1600,G,3,2,74,C Fownes,K Teetan,5-1/4,4.8,127,6 5 5 10,1.35.50,1019,--,2021_G139,21/22,21/22_302
11260,252,09,12/12/21,"ST / Turf / ""A""",1400,G,3,7,74,C Fownes,C Y Ho,4,25,128,13 12 12 9,1.22.55,1011,--,2021_G139,21/22,21/22_252
11261,559,09,07/04/24,"ST / Turf / ""B+2""",1400,G,5,13,22,C W Chang,A Atzeni,4-1/2,11,117,2 2 2 9,1.22.63,1072,B,2020_E316,23/24,23/24_559
11262,484,05,10/03/24,"ST / Turf / ""C""",1800,G,5,1,22,C W Chang,A Atzeni,3-1/2,7.7,117,3 3 3 3 5,1.49.68,1065,B,2020_E316,23/24,23/24_484
11263,448,02,25/02/24,"ST / Turf / ""A+3""",1600,G,5,11,19,C W Chang,A Atzeni,1/2,12,116,4 2 2 2,1.36.13,1072,B,2020_E316,23/24,23/24_448
11264,370,06,28/01/24,"ST / Turf / ""A+3""",1600,G,5,14,21,C W Chang,A Atzeni,2,30,116,6 4 4 6,1.36.74,1063,B,2020_E316,23/24,23/24_370
11265,251,05,17/12/23,"ST / Turf / ""B""",1400,G,5,11,23,C W Chang,A Atzeni,4-3/4,19,119,3 2 2 5,1.23.74,1068,P-/B2,2020_E316,23/24,23/24_251
11266,213,06,03/12/23,ST / AWT,1650,GD,5,8,25,C W Chang,Y L Chung,6,44,116,2 4 4 6,1.40.90,1072,P,2020_E316,23/24,23/24_213
11267,111,09,25/10/23,ST / AWT,1800,GD,5,10,27,C W Chang,K H Chan,16,59,117,4 3 4 6 9,1.51.63,1067,B-/P2,2020_E316,23/24,23/24_111
11268,075,11,11/10/23,"HV / Turf / ""A""",1650,G,5,11,29,C W Chang,A Hamelin,8-3/4,36,124,1 1 1 11,1.41.43,1070,B,2020_E316,23/24,23/24_075
11269,038,08,24/09/23,ST / AWT,1650,GD,5,4,31,C W Chang,M F Poon,5-3/4,19,125,2 4 4 8,1.41.89,1059,B,2020_E316,23/24,23/24_038
11270,001,04,10/09/23,"ST / Turf / ""A""",1600,Y,5,10,33,C W Chang,M F Poon,7,23,126,4 3 3 4,1.36.43,1056,B,2020_E316,23/24,23/24_001
11271,809,10,09/07/23,"ST / Turf / ""C+3""",1600,GF,5,8,36,C W Chang,C L Chau,15,9.4,129,4 6 7 10,1.37.69,1050,B,2020_E316,22/23,22/23_809
11272,762,07,25/06/23,"ST / Turf / ""A""",1600,G,5,12,38,C W Chang,E C W Wong,4-3/4,6.3,124,1 1 1 7,1.36.96,1054,B,2020_E316,22/23,22/23_762
11273,675,WV,21/05/23,"ST / Turf / ""C+3""",1600,G,5,--,38,C W Chang,E C W Wong,--,--,123,--,--,--,--,2020_E316,22/23,22/23_675
11274,582,10,15/04/23,"ST / Turf / ""C""",1400,G,4,8,40,C W Chang,C Wong,4-1/2,97,110,4 3 4 10,1.22.85,1042,B,2020_E316,22/23,22/23_582
11275,535,14,29/03/23,ST / AWT,1650,WS,4,8,41,C W Chang,C Wong,16-3/4,43,111,2 2 4 14,1.42.66,1045,B,2020_E316,22/23,22/23_535
11276,469,09,05/03/23,"ST / Turf / ""B+2""",1600,G,4,11,41,C W Chang,C Wong,5-1/4,72,112,1 1 1 9,1.35.56,1045,B,2020_E316,22/23,22/23_469
11277,427,08,19/02/23,"ST / Turf / ""A""",2000,G,4,5,41,C W Chang,Y L Chung,7-1/2,7.9,109,1 1 1 1 8,2.04.37,1055,B,2020_E316,22/23,22/23_427
11278,408,01,12/02/23,"ST / Turf / ""C+3""",1600,G,5,10,36,C W Chang,Y L Chung,N,11,121,2 3 4 1,1.35.86,1050,B,2020_E316,22/23,22/23_408
11279,301,09,04/01/23,"HV / Turf / ""A""",1650,G,5,10,38,C W Chang,K H Chan,9-1/2,16,126,2 1 3 9,1.42.13,1063,B,2020_E316,22/23,22/23_301
11280,272,06,24/12/22,"ST / Turf / ""B""",1600,GF,5,9,39,C W Chang,K H Chan,1-1/4,8,130,1 3 3 6,1.35.77,1064,B,2020_E316,22/23,22/23_272
11281,160,09,12/11/22,"ST / Turf / ""A+3""",2000,GF,5,2,40,C W Chang,S De Sousa,6,5,135,1 3 4 5 9,2.03.18,1047,B,2020_E316,22/23,22/23_160
11282,094,06,16/10/22,"ST / Turf / ""A+3""",2000,GF,5,10,40,C W Chang,Y L Chung,2-1/4,7.5,120,1 1 1 1 6,2.02.83,1055,B,2020_E316,22/23,22/23_094
11283,001,03,11/09/22,"ST / Turf / ""A""",1600,G,5,7,40,C W Chang,Y L Chung,3/4,3.9,125,3 5 4 3,1.36.03,1060,B,2020_E316,22/23,22/23_001
11284,810,02,10/07/22,"ST / Turf / ""C+3""",1600,G,5,2,40,C W Chang,C L Chau,2,5.2,133,4 4 3 2,1.35.94,1055,B,2020_E316,21/22,21/22_810
11285,741,01,12/06/22,"ST / Turf / ""C+3""",1600,G,5,12,33,C W Chang,C L Chau,1-3/4,18,123,2 2 2 1,1.35.96,1055,P-/B2,2020_E316,21/22,21/22_741
11286,637,07,04/05/22,ST / AWT,1800,GD,5,8,35,C W Chang,C L Chau,4-1/2,15,125,2 4 5 5 7,1.49.42,1058,P,2020_E316,21/22,21/22_637
11287,569,14,10/04/22,"ST / Turf / ""C""",1800,G,5,12,37,C W Chang,A Hamelin,24-1/4,22,131,11 9 10 14 14,1.52.04,1063,P,2020_E316,21/22,21/22_569
11288,540,07,30/03/22,ST / AWT,1650,GD,5,1,39,C W Chang,C L Chau,3,9.3,130,3 3 3 7,1.38.98,1069,P,2020_E316,21/22,21/22_540
11289,453,04,27/02/22,"ST / Turf / ""B""",2000,G,5,11,39,C W Chang,A Hamelin,1,44,133,8 8 9 8 4,2.04.90,1068,P,2020_E316,21/22,21/22_453
11290,390,08,03/02/22,"ST / Turf / ""B+2""",2000,G,4,6,42,C W Chang,M L Yeung,7,32,115,2 3 4 4 8,2.04.28,1068,B-/P2,2020_E316,21/22,21/22_390
11291,328,06,12/01/22,"HV / Turf / ""B""",2200,G,4,3,45,C W Chang,H T Mo,4-3/4,35,116,4 5 5 7 6 6,2.18.57,1058,P-/B2,2020_E316,21/22,21/22_328
11292,292,07,29/12/21,ST / AWT,1800,GD,4,10,48,C W Chang,A Hamelin,5-1/2,37,122,10 8 8 6 7,1.49.40,1053,P,2020_E316,21/22,21/22_292
11293,224,06,05/12/21,ST / AWT,1800,GD,4,1,50,C W Chang,B Shinn,4-3/4,76,125,5 7 6 6 6,1.49.54,1065,B-/P1,2020_E316,21/22,21/22_224
11294,160,11,10/11/21,"HV / Turf / ""B""",1650,G,4,2,54,C W Chang,H T Mo,7-3/4,59,124,6 6 7 11,1.41.21,1068,B,2020_E316,21/22,21/22_160
11295,096,13,17/10/21,"ST / Turf / ""B+2""",1200,G,4,9,57,C W Chang,H T Mo,7-1/2,233,128,10 11 13,1.11.23,1080,B2,2020_E316,21/22,21/22_096
11296,066,11,01/10/21,"ST / Turf / ""A""",1200,G,4,4,60,C W Chang,H N Wong,9-3/4,137,130,6 8 11,1.11.13,1069,--,2020_E316,21/22,21/22_066
11297,044,10,19/09/21,"ST / Turf / ""C""",1200,G,3,2,61,C W Chang,H T Mo,6-1/4,299,113,7 8 10,1.09.87,1060,--,2020_E316,21/22,21/22_044
11298,548,03,31/03/24,"ST / Turf / ""A+3""",1200,G,4,3,52,J Richards,Z Purton,3/4,5.3,127,10 9 3,1.10.14,1201,TT1,2023_J237,23/24,23/24_548
11299,567,13,07/04/24,"ST / Turf / ""B+2""",1600,G,4,9,52,C Fownes,H Bentley,7-1/2,108,128,10 11 11 13,1.37.23,1219,--,2023_J069,23/24,23/24_567
11300,510,12,16/03/24,"ST / Turf / ""C+3""",1400,G,4,8,52,C Fownes,B Thompson,5,82,127,11 12 14 12,1.23.22,1221,--,2023_J069,23/24,23/24_510
11301,417,12,12/02/24,"ST / Turf / ""A""",1400,G,3,10,69,D A Hayes,K H Chan,5-1/2,3,122,2 2 2 12,1.23.00,1117,--,2023_J027,23/24,23/24_417
11302,360,01,21/01/24,"ST / Turf / ""A""",1400,G,3,11,62,D A Hayes,Z Purton,1-1/4,2.6,122,2 2 2 1,1.22.07,1122,--,2023_J027,23/24,23/24_360
11303,298,01,01/01/24,"ST / Turf / ""A""",1200,G,4,12,52,D A Hayes,Z Purton,2-3/4,1.8,130,5 5 1,1.09.75,1137,--,2023_J027,23/24,23/24_298
11304,232,02,10/12/23,"ST / Turf / ""A""",1200,G,4,2,52,D A Hayes,K C Leung,2-1/2,8,128,7 5 2,1.09.93,1127,--,2023_J027,23/24,23/24_232
11305,522,06,24/03/24,"ST / Turf / ""A""",1200,G,4,3,48,T P Yung,C L Chau,4,24,123,6 7 6,1.09.38,1164,--,2022_H413,23/24,23/24_522
11306,470,07,03/03/24,"ST / Turf / ""B+2""",1200,G,4,5,50,T P Yung,C L Chau,3,20,123,13 10 7,1.10.63,1191,--,2022_H413,23/24,23/24_470
11307,410,WV,12/02/24,"ST / Turf / ""A""",1200,G,4,--,50,T P Yung,,--,--,126,--,--,--,--,2022_H413,23/24,23/24_410
11308,252,09,17/12/23,ST / AWT,1200,GD,4,12,52,T P Yung,C L Chau,6,19,125,7 6 9,1.10.53,1158,--,2022_H413,23/24,23/24_252
11309,140,04,05/11/23,"ST / Turf / ""C+3""",1000,G,4,11,52,T P Yung,C L Chau,4,93,121,13 10 4,0.56.92,1163,--,2022_H413,23/24,23/24_140
11310,497,09,13/03/24,"HV / Turf / ""C""",1200,G,4,8,59,C S Shum,K Teetan,4-3/4,6.1,135,8 8 9,1.11.44,1142,TT,2022_H341,23/24,23/24_497
11311,405,07,07/02/24,"HV / Turf / ""B""",1200,G,3,3,61,A S Cruz,M L Yeung,3-3/4,9,121,7 6 7,1.11.11,1152,TT,2022_H341,23/24,23/24_405
11312,350,08,17/01/24,"HV / Turf / ""C""",1200,G,3,9,63,A S Cruz,M L Yeung,4-1/4,17,120,11 11 8,1.10.89,1143,TT,2022_H341,23/24,23/24_350
11313,295,03,29/12/23,"HV / Turf / ""C+3""",1200,G,3,1,63,A S Cruz,M L Yeung,1/2,12,120,6 5 3,1.10.33,1151,TT,2022_H341,23/24,23/24_295
11314,186,12,19/11/23,"ST / Turf / ""B+2""",1400,GF,3,13,64,A S Cruz,M L Yeung,5-1/4,63,124,11 12 13 12,1.23.02,1153,TT,2022_H341,23/24,23/24_186
11315,127,08,29/10/23,"HV / Turf / ""C""",1200,G,3,6,64,A S Cruz,K Teetan,2-1/2,4.8,119,6 9 8,1.10.95,1145,TT,2022_H341,23/24,23/24_127
11316,081,04,11/10/23,"HV / Turf / ""A""",1200,G,3,11,64,A S Cruz,K Teetan,3-1/2,8.2,121,11 11 4,1.10.37,1146,TT,2022_H341,23/24,23/24_081
11317,033,01,20/09/23,"HV / Turf / ""B""",1200,G,4,8,58,A S Cruz,K Teetan,1/2,46,135,9 8 1,1.09.71,1137,H-/TT,2022_H341,23/24,23/24_033
11318,817,14,09/07/23,"ST / Turf / ""C+3""",1400,GF,3,6,62,A S Cruz,M Dee,22,38,117,5 7 9 14,1.25.33,1140,H/TT,2022_H341,22/23,22/23_817
11319,769,10,25/06/23,"ST / Turf / ""A""",1200,G,3,3,64,A S Cruz,M Dee,10,31,122,10 12 10,1.10.26,1136,H/TT,2022_H341,22/23,22/23_769
11320,717,10,04/06/23,"ST / Turf / ""B""",1200,GF,3,13,64,A S Cruz,K Teetan,6,23,119,12 13 10,1.09.89,1145,H1/TT1,2022_H341,22/23,22/23_717
11321,548,06,31/03/24,"ST / Turf / ""A+3""",1200,G,4,2,43,D J Whyte,H Bentley,2,4.7,118,8 8 6,1.10.30,1031,B,2022_H095,23/24,23/24_548
11322,466,03,03/03/24,"ST / Turf / ""B+2""",1200,G,4,8,43,D J Whyte,M Chadwick,1,8.3,118,6 7 3,1.09.90,1018,B,2022_H095,23/24,23/24_466
11323,356,04,21/01/24,"ST / Turf / ""A""",1200,G,4,6,45,D J Whyte,K Teetan,2-3/4,5.9,120,8 8 4,1.10.78,1038,B,2022_H095,23/24,23/24_356
11324,283,09,26/12/23,"ST / Turf / ""C+3""",1200,G,4,8,45,D J Whyte,K De Melo,3-3/4,7,120,8 11 9,1.10.37,1042,B,2022_H095,23/24,23/24_283
11325,216,02,03/12/23,"ST / Turf / ""C+3""",1200,G,4,4,45,D J Whyte,K De Melo,2-3/4,5.1,120,3 3 2,1.09.93,1039,B,2022_H095,23/24,23/24_216
11326,178,02,19/11/23,"ST / Turf / ""B+2""",1200,G,4,3,44,D J Whyte,K De Melo,1/2,16,119,4 5 2,1.09.02,1032,B,2022_H095,23/24,23/24_178
11327,106,09,22/10/23,"ST / Turf / ""B+2""",1400,G,4,12,46,D J Whyte,K Teetan,4-1/4,23,122,13 12 13 9,1.22.71,1033,B,2022_H095,23/24,23/24_106
11328,044,06,24/09/23,"ST / Turf / ""C""",1400,G,4,8,46,D J Whyte,K Teetan,2-1/4,14,121,2 3 5 6,1.23.09,1037,B,2022_H095,23/24,23/24_044
11329,781,02,01/07/23,"ST / Turf / ""B""",1200,G,4,9,44,D J Whyte,K Teetan,3/4,4.5,119,3 2 2,1.09.78,1020,B,2022_H095,22/23,22/23_781
11330,732,05,10/06/23,"ST / Turf / ""C""",1000,G,4,5,44,D J Whyte,K Teetan,2,12,121,10 10 5,0.56.71,1019,B,2022_H095,22/23,22/23_732
11331,657,02,13/05/23,"ST / Turf / ""C""",1000,GY,4,12,42,D J Whyte,K Teetan,SH,48,118,5 4 2,0.56.68,1011,H-/SR-/B1,2022_H095,22/23,22/23_657
11332,595,08,19/04/23,"HV / Turf / ""C""",1650,G,4,8,44,D J Whyte,A Hamelin,6-3/4,61,121,8 10 11 8,1.41.67,1016,H/SR,2022_H095,22/23,22/23_595
11333,525,09,26/03/23,"ST / Turf / ""C+3""",1400,G,4,5,46,D J Whyte,K Teetan,6-3/4,37,121,10 11 13 9,1.23.82,1012,H/SR,2022_H095,22/23,22/23_525
11334,486,10,11/03/23,"ST / Turf / ""C""",1400,G,4,14,48,D J Whyte,M L Yeung,4-3/4,76,123,14 14 14 10,1.23.45,1006,H/SR,2022_H095,22/23,22/23_486
11335,391,05,05/02/23,"ST / Turf / ""B+2""",1400,G,4,11,50,D J Whyte,M L Yeung,5-1/2,114,125,12 12 8 5,1.23.20,1021,H/SR,2022_H095,22/23,22/23_391
11336,332,11,15/01/23,"ST / Turf / ""A""",1200,G,4,1,52,D J Whyte,M L Yeung,7,59,127,8 10 11,1.11.06,1012,H/SR,2022_H095,22/23,22/23_332
11337,273,11,24/12/22,"ST / Turf / ""B""",1200,GF,4,12,52,D J Whyte,M L Yeung,5-1/2,270,131,14 14 11,1.10.16,1001,H1/SR1,2022_H095,22/23,22/23_273
11338,Overseas,06,30/03/24,Meydan / Turf,1800,G,G1,12,117,C Fownes,B Avdulla,4-1/2,34,126,--,1.46.56,--,--,2021_G435,23/24,23/24_Overseas
11339,452,04,25/02/24,"ST / Turf / ""A+3""",2000,G,G1,6,117,C Fownes,H Bowman,4,6.8,126,6 8 8 8 4,2.00.95,1130,--,2021_G435,23/24,23/24_452
11340,395,03,04/02/24,"ST / Turf / ""B+2""",1800,G,G3,3,117,C Fownes,H Bowman,3/4,9.3,135,14 13 12 11 3,1.47.55,1119,--,2021_G435,23/24,23/24_395
11341,357,06,21/01/24,"ST / Turf / ""A""",1600,G,G1,1,117,C Fownes,C Y Ho,4-1/2,11,126,4 5 4 6,1.34.69,1127,--,2021_G435,23/24,23/24_357
11342,239,04,10/12/23,"ST / Turf / ""A""",2000,G,G1,3,112,C Fownes,C Y Ho,3/4,17,126,5 5 5 7 4,2.02.12,1111,--,2021_G435,23/24,23/24_239
11343,184,01,19/11/23,"ST / Turf / ""B+2""",2000,GF,G2,6,106,C Fownes,C Y Ho,3/4,5.7,123,7 7 6 4 1,2.01.84,1107,--,2021_G435,23/24,23/24_184
11344,144,04,05/11/23,"ST / Turf / ""C+3""",1800,G,G3,7,107,C Fownes,L Hewitson,2-3/4,8.7,125,7 8 8 5 4,1.47.85,1119,--,2021_G435,23/24,23/24_144
11345,088,08,15/10/23,"ST / Turf / ""A+3""",1600,G,G2,9,107,C Fownes,H Bentley,2-3/4,13,115,9 8 8 8,1.34.63,1108,--,2021_G435,23/24,23/24_088
11346,039,05,24/09/23,"ST / Turf / ""C""",1400,G,G3,2,107,C Fownes,C Y Ho,2-1/2,6.3,125,6 5 6 5,1.22.34,1104,--,2021_G435,23/24,23/24_039
11347,699,04,28/05/23,"ST / Turf / ""A""",2400,G,G1,6,102,C Fownes,C Y Ho,1-1/4,7.7,126,7 7 7 7 5 4,2.27.08,1109,--,2021_G435,22/23,22/23_699
